file,cls,label,phone,fold,score,score_top9,score_max,split
00998.png,Bonafide,0,iPhone,0,0.21395768225193024,0.5538942813873291,0.7737835645675659,fold 0
10673.png,Bonafide,0,iPhone,0,0.13980960845947266,0.3905095160007477,0.6231600642204285,fold 0
10881.png,Bonafide,0,Samsung,0,0.15837690234184265,0.3864048719406128,0.7745832204818726,fold 0
10960.png,Bonafide,0,Samsung,0,0.10824243724346161,0.31700342893600464,0.4574100375175476,fold 0
11130.png,Bonafide,0,iPhone,0,0.23416370153427124,0.5980576276779175,0.7556600570678711,fold 0
11154.png,Bonafide,0,none,0,0.1656874418258667,0.4672737717628479,0.8254269957542419,fold 0
11196.png,Bonafide,0,none,0,0.147028848528862,0.445498526096344,0.9244439005851746,fold 0
11233.png,Bonafide,0,none,0,0.28439414501190186,0.61375492811203,0.7912108898162842,fold 0
11237.png,Bonafide,0,none,0,0.22698743641376495,0.6628714799880981,0.9434748888015747,fold 0
11308.png,Bonafide,0,none,0,0.2839471101760864,0.6654279232025146,0.7884347438812256,fold 0
11326.png,Bonafide,0,none,0,0.06353673338890076,0.20708155632019043,0.5086789727210999,fold 0
11358.png,Bonafide,0,none,0,0.13011223077774048,0.3761831521987915,0.5215033292770386,fold 0
11463.png,Bonafide,0,none,0,0.20402172207832336,0.5544652342796326,0.8859171867370605,fold 0
11483.png,Bonafide,0,none,0,0.12302103638648987,0.3508685827255249,0.6735685467720032,fold 0
11507.png,Bonafide,0,none,0,0.36382266879081726,0.7532477378845215,0.8843693137168884,fold 0
11807.png,Bonafide,0,none,0,0.31426021456718445,0.6594412326812744,0.8068663477897644,fold 0
11886.png,Bonafide,0,none,0,0.1758068948984146,0.39930957555770874,0.6094201803207397,fold 0
11953.png,Bonafide,0,none,0,0.2477111518383026,0.6334782242774963,0.7795343399047852,fold 0
11981.png,Bonafide,0,none,0,0.1487557739019394,0.4130885601043701,0.6838329434394836,fold 0
12022.png,Bonafide,0,none,0,0.23708894848823547,0.6128910183906555,0.8322350382804871,fold 0
12103.png,Bonafide,0,none,0,0.35448354482650757,0.7272518277168274,0.838193953037262,fold 0
12207.png,Bonafide,0,none,0,0.16556322574615479,0.45612695813179016,0.6503295302391052,fold 0
12249.png,Bonafide,0,none,0,0.11680226773023605,0.330083966255188,0.6117831468582153,fold 0
12368.png,Bonafide,0,none,0,0.21694079041481018,0.572627067565918,0.7804927229881287,fold 0
12533.png,Bonafide,0,none,0,0.30756258964538574,0.5979064106941223,0.7811848521232605,fold 0
12714.png,Bonafide,0,none,0,0.18778544664382935,0.510419487953186,0.8317704796791077,fold 0
12735.png,Bonafide,0,none,0,0.21113145351409912,0.5932557582855225,0.8963980078697205,fold 0
12994.png,Bonafide,0,none,0,0.13645882904529572,0.37322986125946045,0.8689618110656738,fold 0
13079.png,Bonafide,0,none,0,0.23000751435756683,0.500268280506134,0.6401907801628113,fold 0
13257.png,Bonafide,0,none,0,0.11948796361684799,0.35044947266578674,0.8936223387718201,fold 0
13355.png,Bonafide,0,none,0,0.15704040229320526,0.44950300455093384,0.6218301653862,fold 0
13388.png,Bonafide,0,none,0,0.36405766010284424,0.6634219884872437,0.8645387291908264,fold 0
13396.png,Bonafide,0,none,0,0.1797678917646408,0.538284420967102,0.7209028601646423,fold 0
13414.png,Bonafide,0,none,0,0.13448072969913483,0.3648432493209839,0.5898877382278442,fold 0
13582.png,Bonafide,0,none,0,0.21657046675682068,0.4937134385108948,0.712844967842102,fold 0
13715.png,Bonafide,0,none,0,0.07000487297773361,0.23119497299194336,0.4227546155452728,fold 0
13871.png,Bonafide,0,none,0,0.2785753905773163,0.6361892223358154,0.8138432502746582,fold 0
13890.png,Bonafide,0,none,0,0.3499779999256134,0.7387558817863464,0.907634437084198,fold 0
13993.png,Bonafide,0,none,0,0.16174638271331787,0.5193397402763367,0.7832207679748535,fold 0
14019.png,Bonafide,0,none,0,0.2889642119407654,0.623767077922821,0.7640147805213928,fold 0
14083.png,Bonafide,0,none,0,0.2498229295015335,0.5612134337425232,0.8640083074569702,fold 0
14261.png,Bonafide,0,none,0,0.19793158769607544,0.47029414772987366,0.7607150077819824,fold 0
14397.png,Bonafide,0,none,0,0.15756924450397491,0.4345027208328247,0.9288932085037231,fold 0
14413.png,Bonafide,0,none,0,0.12523728609085083,0.3579481840133667,0.6637811064720154,fold 0
14511.png,Bonafide,0,none,0,0.36156535148620605,0.8217145204544067,0.9592301845550537,fold 0
14540.png,Bonafide,0,none,0,0.06661608815193176,0.2306472659111023,0.7891271710395813,fold 0
14555.png,Bonafide,0,none,0,0.08952640742063522,0.30064213275909424,0.771210253238678,fold 0
14678.png,Bonafide,0,none,0,0.2593957483768463,0.5840974450111389,0.7696999907493591,fold 0
14686.png,Bonafide,0,none,0,0.09714963287115097,0.3017810583114624,0.7618498802185059,fold 0
14742.png,Bonafide,0,none,0,0.09971007704734802,0.27110588550567627,0.5814071297645569,fold 0
14862.png,Bonafide,0,none,0,0.24146492779254913,0.4734738767147064,0.682464063167572,fold 0
14899.png,Bonafide,0,none,0,0.14671257138252258,0.3541664481163025,0.48129570484161377,fold 0
14930.png,Bonafide,0,none,0,0.2987011671066284,0.6408953070640564,0.7584202289581299,fold 0
15286.png,Bonafide,0,none,0,0.34217584133148193,0.7295358180999756,0.8212500810623169,fold 0
15370.png,Bonafide,0,none,0,0.23147477209568024,0.6928999423980713,0.9208225607872009,fold 0
15376.png,Bonafide,0,none,0,0.19548597931861877,0.47779783606529236,0.604539155960083,fold 0
15421.png,Bonafide,0,none,0,0.16754376888275146,0.45907798409461975,0.8125514388084412,fold 0
15554.png,Bonafide,0,none,0,0.20918971300125122,0.537711501121521,0.6582683324813843,fold 0
15581.png,Bonafide,0,none,0,0.25223737955093384,0.6994906663894653,0.9548804759979248,fold 0
15841.png,Bonafide,0,none,0,0.20173901319503784,0.5239230394363403,0.6799327731132507,fold 0
16038.png,Bonafide,0,none,0,0.1398116797208786,0.38775160908699036,0.7019724249839783,fold 0
16132.png,Bonafide,0,none,0,0.040016964077949524,0.1329122930765152,0.2822765111923218,fold 0
16229.png,Bonafide,0,none,0,0.14112623035907745,0.4077660143375397,0.8678589463233948,fold 0
16243.png,Bonafide,0,none,0,0.2204691618680954,0.645576000213623,0.9081846475601196,fold 0
16311.png,Bonafide,0,none,0,0.12184499204158783,0.3594706654548645,0.7090437412261963,fold 0
16367.png,Bonafide,0,none,0,0.2535458207130432,0.6678920388221741,0.9072257280349731,fold 0
16402.png,Bonafide,0,none,0,0.2767931818962097,0.5949529409408569,0.8555354475975037,fold 0
16405.png,Bonafide,0,none,0,0.35837194323539734,0.7535417079925537,0.8859753012657166,fold 0
16603.png,Bonafide,0,none,0,0.3344276547431946,0.7487261891365051,0.931437611579895,fold 0
16942.png,Bonafide,0,none,0,0.22104096412658691,0.5325398445129395,0.9616633057594299,fold 0
17093.png,Bonafide,0,none,0,0.23270279169082642,0.6181228160858154,0.8174206614494324,fold 0
17105.png,Bonafide,0,none,0,0.1076645478606224,0.344714492559433,0.5008958578109741,fold 0
17191.png,Bonafide,0,none,0,0.38507330417633057,0.8286408185958862,0.953378438949585,fold 0
17394.png,Bonafide,0,none,0,0.1789035052061081,0.48463112115859985,0.708322286605835,fold 0
17406.png,Bonafide,0,none,0,0.25334465503692627,0.7128202319145203,0.9387698769569397,fold 0
17492.png,Bonafide,0,none,0,0.2168225795030594,0.5984318852424622,0.7457775473594666,fold 0
17627.png,Bonafide,0,none,0,0.28534579277038574,0.664758563041687,0.9509618878364563,fold 0
17905.png,Bonafide,0,none,0,0.1397683322429657,0.409864604473114,0.9002272486686707,fold 0
17986.png,Bonafide,0,none,0,0.3458646833896637,0.7852990627288818,0.9184865951538086,fold 0
18115.png,Bonafide,0,none,0,0.1437787562608719,0.4273947775363922,0.6870558857917786,fold 0
18325.png,Bonafide,0,none,0,0.29115089774131775,0.6738536357879639,0.7837338447570801,fold 0
18502.png,Bonafide,0,none,0,0.08592008054256439,0.28137263655662537,0.7952533960342407,fold 0
18711.png,Bonafide,0,none,0,0.1146613210439682,0.3353082239627838,0.5224356651306152,fold 0
18758.png,Bonafide,0,none,0,0.09116531163454056,0.30021703243255615,0.782460629940033,fold 0
18762.png,Bonafide,0,none,0,0.11448858678340912,0.3164843022823334,0.696945071220398,fold 0
18853.png,Bonafide,0,none,0,0.12517942488193512,0.34808528423309326,0.5155014395713806,fold 0
19019.png,Bonafide,0,none,0,0.18827024102210999,0.4668382406234741,0.7669959664344788,fold 0
19354.png,Bonafide,0,none,0,0.20107953250408173,0.4460940957069397,0.7667539715766907,fold 0
19438.png,Bonafide,0,none,0,0.2152276635169983,0.6623532772064209,0.868092954158783,fold 0
19484.png,Bonafide,0,none,0,0.22249402105808258,0.5443472266197205,0.8072447180747986,fold 0
19595.png,Bonafide,0,none,0,0.12913823127746582,0.3429408371448517,0.5543992519378662,fold 0
19602.png,Bonafide,0,none,0,0.3728500008583069,0.7470245957374573,0.947566568851471,fold 0
19605.png,Bonafide,0,none,0,0.1427122950553894,0.438968300819397,0.6669638156890869,fold 0
19626.png,Bonafide,0,none,0,0.14513882994651794,0.40521395206451416,0.8617280721664429,fold 0
19709.png,Bonafide,0,none,0,0.1782865673303604,0.42871710658073425,0.7031566500663757,fold 0
19909.png,Bonafide,0,none,0,0.20661896467208862,0.5231767892837524,0.7272036671638489,fold 0
19978.png,Bonafide,0,none,0,0.24074745178222656,0.6233425736427307,0.7532232403755188,fold 0
19994.png,Bonafide,0,none,0,0.266034334897995,0.6495301723480225,0.7276430726051331,fold 0
20163.png,Bonafide,0,none,0,0.43017467856407166,0.7528396248817444,0.8674619793891907,fold 0
20181.png,Bonafide,0,none,0,0.2101532518863678,0.5652080774307251,0.7301498055458069,fold 0
20220.png,Bonafide,0,none,0,0.3394727408885956,0.8446382880210876,0.9903385043144226,fold 0
20229.png,Bonafide,0,none,0,0.13147883117198944,0.44357264041900635,0.7574523687362671,fold 0
20276.png,Bonafide,0,none,0,0.21646392345428467,0.6527354717254639,0.8870821595191956,fold 0
20287.png,Bonafide,0,none,0,0.33524802327156067,0.8729415535926819,0.9839020371437073,fold 0
20367.png,Bonafide,0,none,0,0.1520349681377411,0.40201297402381897,0.5699190497398376,fold 0
20508.png,Bonafide,0,none,0,0.1876385658979416,0.5674504041671753,0.8734920620918274,fold 0
