file,cls,label,phone,fold,score,score_top9,score_max,split
00998.png,Bonafide,0,iPhone,0,0.10717694461345673,0.24266645312309265,0.5012620687484741,fold 0
10673.png,Bonafide,0,iPhone,0,0.1553393304347992,0.3938193917274475,0.8042048811912537,fold 0
10881.png,Bonafide,0,Samsung,0,0.16121579706668854,0.3602506220340729,0.5673943161964417,fold 0
10960.png,Bonafide,0,Samsung,0,0.1083364263176918,0.24951225519180298,0.38111403584480286,fold 0
11130.png,Bonafide,0,iPhone,0,0.23763905465602875,0.506110429763794,0.7995699048042297,fold 0
11154.png,Bonafide,0,none,0,0.193479523062706,0.40014976263046265,0.6337034702301025,fold 0
11196.png,Bonafide,0,none,0,0.2219828963279724,0.4605357348918915,0.6733657717704773,fold 0
11233.png,Bonafide,0,none,0,0.26224827766418457,0.520836353302002,0.6942785382270813,fold 0
11237.png,Bonafide,0,none,0,0.16828496754169464,0.3319305181503296,0.5928354263305664,fold 0
11308.png,Bonafide,0,none,0,0.18609581887722015,0.350286066532135,0.42083215713500977,fold 0
11326.png,Bonafide,0,none,0,0.12918493151664734,0.3100026845932007,0.5755767226219177,fold 0
11358.png,Bonafide,0,none,0,0.14862972497940063,0.3341207504272461,0.4917217493057251,fold 0
11463.png,Bonafide,0,none,0,0.2101360261440277,0.48884767293930054,0.6478700041770935,fold 0
11483.png,Bonafide,0,none,0,0.14496833086013794,0.348518043756485,0.5525916814804077,fold 0
11507.png,Bonafide,0,none,0,0.24986349046230316,0.4037156105041504,0.578253448009491,fold 0
11807.png,Bonafide,0,none,0,0.21968615055084229,0.4114045798778534,0.6224326491355896,fold 0
11886.png,Bonafide,0,none,0,0.2121334671974182,0.4641786217689514,0.8219746351242065,fold 0
11953.png,Bonafide,0,none,0,0.24988992512226105,0.5129349827766418,0.7274469137191772,fold 0
11981.png,Bonafide,0,none,0,0.1111917495727539,0.2248624712228775,0.3267618715763092,fold 0
12022.png,Bonafide,0,none,0,0.1821107268333435,0.3694799244403839,0.6467903852462769,fold 0
12103.png,Bonafide,0,none,0,0.26089441776275635,0.4649568200111389,0.6311569213867188,fold 0
12207.png,Bonafide,0,none,0,0.12236329913139343,0.2314532846212387,0.3104107975959778,fold 0
12249.png,Bonafide,0,none,0,0.19487091898918152,0.37114739418029785,0.6070721745491028,fold 0
12368.png,Bonafide,0,none,0,0.2219598889350891,0.4554920196533203,0.6238089203834534,fold 0
12533.png,Bonafide,0,none,0,0.31989786028862,0.5877039432525635,0.9018182754516602,fold 0
12714.png,Bonafide,0,none,0,0.21248865127563477,0.4591253697872162,0.5926149487495422,fold 0
12735.png,Bonafide,0,none,0,0.23733080923557281,0.5343345403671265,0.9492701292037964,fold 0
12994.png,Bonafide,0,none,0,0.12363772839307785,0.25883930921554565,0.3119158446788788,fold 0
13079.png,Bonafide,0,none,0,0.24169142544269562,0.42611443996429443,0.5178970694541931,fold 0
13257.png,Bonafide,0,none,0,0.16671782732009888,0.3239394426345825,0.43875378370285034,fold 0
13355.png,Bonafide,0,none,0,0.10107245296239853,0.2735072672367096,0.4701489806175232,fold 0
13388.png,Bonafide,0,none,0,0.3013240098953247,0.5899994969367981,0.7463104724884033,fold 0
13396.png,Bonafide,0,none,0,0.14408352971076965,0.360817015171051,0.6740384697914124,fold 0
13414.png,Bonafide,0,none,0,0.15286678075790405,0.2858022451400757,0.35691022872924805,fold 0
13582.png,Bonafide,0,none,0,0.17295104265213013,0.29924169182777405,0.36971861124038696,fold 0
13715.png,Bonafide,0,none,0,0.11305247247219086,0.2648701071739197,0.32551103830337524,fold 0
13871.png,Bonafide,0,none,0,0.24580587446689606,0.5128124952316284,0.7057283520698547,fold 0
13890.png,Bonafide,0,none,0,0.35953086614608765,0.5913270711898804,0.7607724070549011,fold 0
13993.png,Bonafide,0,none,0,0.14135703444480896,0.2524172365665436,0.3358531892299652,fold 0
14019.png,Bonafide,0,none,0,0.3712214529514313,0.6139307618141174,0.7346368432044983,fold 0
14083.png,Bonafide,0,none,0,0.15244261920452118,0.3121069669723511,0.5546606183052063,fold 0
14261.png,Bonafide,0,none,0,0.26307541131973267,0.45956122875213623,0.5985375642776489,fold 0
14397.png,Bonafide,0,none,0,0.21723347902297974,0.47169584035873413,0.8703733682632446,fold 0
14413.png,Bonafide,0,none,0,0.16162413358688354,0.3790470361709595,0.9820558428764343,fold 0
14511.png,Bonafide,0,none,0,0.3520253598690033,0.6602018475532532,0.7772071957588196,fold 0
14540.png,Bonafide,0,none,0,0.0709778219461441,0.1869049370288849,0.42620986700057983,fold 0
14555.png,Bonafide,0,none,0,0.1384662240743637,0.33997857570648193,0.49887943267822266,fold 0
14678.png,Bonafide,0,none,0,0.2959412932395935,0.46620506048202515,0.564988374710083,fold 0
14686.png,Bonafide,0,none,0,0.08427992463111877,0.21491739153862,0.488998681306839,fold 0
14742.png,Bonafide,0,none,0,0.11915841698646545,0.23913007974624634,0.30672866106033325,fold 0
14862.png,Bonafide,0,none,0,0.2173977494239807,0.45776304602622986,0.5677425861358643,fold 0
14899.png,Bonafide,0,none,0,0.16427642107009888,0.3418217897415161,0.5283983945846558,fold 0
14930.png,Bonafide,0,none,0,0.29091551899909973,0.5619751811027527,0.7805235385894775,fold 0
15286.png,Bonafide,0,none,0,0.3075369596481323,0.5422635674476624,0.9239698648452759,fold 0
15370.png,Bonafide,0,none,0,0.17454370856285095,0.41243281960487366,0.5068362355232239,fold 0
15376.png,Bonafide,0,none,0,0.2340354323387146,0.4342972934246063,0.5338472127914429,fold 0
15421.png,Bonafide,0,none,0,0.15487025678157806,0.3305557072162628,0.5012173056602478,fold 0
15554.png,Bonafide,0,none,0,0.12904757261276245,0.2538622319698334,0.332314133644104,fold 0
15581.png,Bonafide,0,none,0,0.2819746434688568,0.5958092212677002,0.8385273814201355,fold 0
15841.png,Bonafide,0,none,0,0.1488906741142273,0.29352694749832153,0.4265129864215851,fold 0
16038.png,Bonafide,0,none,0,0.15520168840885162,0.32911521196365356,0.4678792953491211,fold 0
16132.png,Bonafide,0,none,0,0.08850479871034622,0.22753429412841797,0.35894668102264404,fold 0
16229.png,Bonafide,0,none,0,0.1999252289533615,0.4187650680541992,0.7276063561439514,fold 0
16243.png,Bonafide,0,none,0,0.2339068055152893,0.5195138454437256,0.7239567041397095,fold 0
16311.png,Bonafide,0,none,0,0.15528112649917603,0.3761345148086548,0.8413648009300232,fold 0
16367.png,Bonafide,0,none,0,0.18508395552635193,0.35084569454193115,0.40336233377456665,fold 0
16402.png,Bonafide,0,none,0,0.2557666301727295,0.46491241455078125,0.5845332741737366,fold 0
16405.png,Bonafide,0,none,0,0.3178252875804901,0.5409449934959412,0.6452946066856384,fold 0
16603.png,Bonafide,0,none,0,0.3973602056503296,0.6734133958816528,0.9224103093147278,fold 0
16942.png,Bonafide,0,none,0,0.22279763221740723,0.45031049847602844,0.8450887799263,fold 0
17093.png,Bonafide,0,none,0,0.1906672567129135,0.3995964229106903,0.6239780187606812,fold 0
17105.png,Bonafide,0,none,0,0.11433107405900955,0.28334319591522217,0.5052459836006165,fold 0
17191.png,Bonafide,0,none,0,0.17485582828521729,0.2967318296432495,0.38850709795951843,fold 0
17394.png,Bonafide,0,none,0,0.11534125357866287,0.28698021173477173,0.4958888292312622,fold 0
17406.png,Bonafide,0,none,0,0.21148046851158142,0.4804267883300781,0.8074936866760254,fold 0
17492.png,Bonafide,0,none,0,0.18310479819774628,0.3247023820877075,0.3869989514350891,fold 0
17627.png,Bonafide,0,none,0,0.30988630652427673,0.6000996232032776,0.7752124667167664,fold 0
17905.png,Bonafide,0,none,0,0.15104515850543976,0.3509940207004547,0.5952945351600647,fold 0
17986.png,Bonafide,0,none,0,0.273129940032959,0.5318058729171753,0.8485399484634399,fold 0
18115.png,Bonafide,0,none,0,0.15574441850185394,0.34079450368881226,0.461269736289978,fold 0
18325.png,Bonafide,0,none,0,0.1843385100364685,0.3374990224838257,0.562972903251648,fold 0
18502.png,Bonafide,0,none,0,0.13383664190769196,0.3420295715332031,0.5284479856491089,fold 0
18711.png,Bonafide,0,none,0,0.16110536456108093,0.32553771138191223,0.46194005012512207,fold 0
18758.png,Bonafide,0,none,0,0.11752782762050629,0.3050885796546936,0.5722819566726685,fold 0
18762.png,Bonafide,0,none,0,0.11238023638725281,0.22191472351551056,0.4929439127445221,fold 0
18853.png,Bonafide,0,none,0,0.14755696058273315,0.3248559832572937,0.5819084048271179,fold 0
19019.png,Bonafide,0,none,0,0.17952191829681396,0.34878936409950256,0.5100610852241516,fold 0
19354.png,Bonafide,0,none,0,0.2312425971031189,0.40974515676498413,0.5707448720932007,fold 0
19438.png,Bonafide,0,none,0,0.3304480314254761,0.6592725515365601,0.7981001734733582,fold 0
19484.png,Bonafide,0,none,0,0.29959866404533386,0.6061202883720398,0.7527308464050293,fold 0
19595.png,Bonafide,0,none,0,0.12158877402544022,0.29298436641693115,0.5418861508369446,fold 0
19602.png,Bonafide,0,none,0,0.4087531268596649,0.6707764863967896,0.8308402299880981,fold 0
19605.png,Bonafide,0,none,0,0.17744508385658264,0.40401530265808105,0.6541726589202881,fold 0
19626.png,Bonafide,0,none,0,0.19133371114730835,0.4727557897567749,0.668148398399353,fold 0
19709.png,Bonafide,0,none,0,0.1351526826620102,0.31575509905815125,0.5766347646713257,fold 0
19909.png,Bonafide,0,none,0,0.2417229861021042,0.4887290596961975,0.5818902254104614,fold 0
19978.png,Bonafide,0,none,0,0.21800915896892548,0.4773130416870117,0.6030809879302979,fold 0
19994.png,Bonafide,0,none,0,0.258278489112854,0.4673756957054138,0.5787097811698914,fold 0
20163.png,Bonafide,0,none,0,0.1832626909017563,0.3771805465221405,0.523057758808136,fold 0
20181.png,Bonafide,0,none,0,0.2364099770784378,0.4527965188026428,0.6731356382369995,fold 0
20220.png,Bonafide,0,none,0,0.3949752449989319,0.8430461287498474,0.9717000722885132,fold 0
20229.png,Bonafide,0,none,0,0.14400707185268402,0.30929625034332275,0.4500249922275543,fold 0
20276.png,Bonafide,0,none,0,0.16549979150295258,0.3826717436313629,0.516681432723999,fold 0
20287.png,Bonafide,0,none,0,0.35043975710868835,0.8228465914726257,0.9538560509681702,fold 0
20367.png,Bonafide,0,none,0,0.1282806545495987,0.2599250376224518,0.35836100578308105,fold 0
20508.png,Bonafide,0,none,0,0.2401542067527771,0.487772673368454,0.7208437919616699,fold 0
20518.png,Bonafide,0,none,0,0.11343517899513245,0.25025731325149536,0.3645120859146118,fold 0
20818.png,Bonafide,0,none,0,0.15690836310386658,0.34069645404815674,0.5267595648765564,fold 0
20860.png,Bonafide,0,none,0,0.3112342357635498,0.579112708568573,0.8346580266952515,fold 0
20878.png,Bonafide,0,none,0,0.19778892397880554,0.44653546810150146,0.677638590335846,fold 0
20986.png,Bonafide,0,none,0,0.2049219012260437,0.42492982745170593,0.8272701501846313,fold 0
20987.png,Bonafide,0,none,0,0.08072716742753983,0.19560034573078156,0.41750386357307434,fold 0
21131.png,Bonafide,0,none,0,0.19595305621623993,0.46130111813545227,0.6926335692405701,fold 0
21319.png,Bonafide,0,none,0,0.16154199838638306,0.3375149965286255,0.4782456159591675,fold 0
21326.png,Bonafide,0,none,0,0.20428608357906342,0.39725902676582336,0.5596604943275452,fold 0
21327.png,Bonafide,0,none,0,0.16012093424797058,0.31141531467437744,0.39888814091682434,fold 0
21550.png,Bonafide,0,none,0,0.18358132243156433,0.34893766045570374,0.5667842626571655,fold 0
21598.png,Bonafide,0,none,0,0.4406602084636688,0.6890607476234436,0.8289516568183899,fold 0
21637.png,Bonafide,0,none,0,0.0946812853217125,0.21079809963703156,0.34990304708480835,fold 0
21743.png,Bonafide,0,none,0,0.18647009134292603,0.39198213815689087,0.5542315244674683,fold 0
21975.png,Bonafide,0,none,0,0.13704495131969452,0.2488258183002472,0.2762395441532135,fold 0
22049.png,Bonafide,0,none,0,0.43190163373947144,0.8228520154953003,0.966168224811554,fold 0
22191.png,Bonafide,0,none,0,0.16174793243408203,0.4608858823776245,0.8260747194290161,fold 0
22238.png,Bonafide,0,none,0,0.16574890911579132,0.36882826685905457,0.5355748534202576,fold 0
22266.png,Bonafide,0,none,0,0.3980526030063629,0.7070285081863403,0.8604156970977783,fold 0
22385.png,Bonafide,0,none,0,0.5145089626312256,0.9254913330078125,0.9887370467185974,fold 0
22622.png,Bonafide,0,none,0,0.25960564613342285,0.5933498740196228,0.9431594014167786,fold 0
22693.png,Bonafide,0,none,0,0.26181644201278687,0.5744647979736328,0.7853136658668518,fold 0
22766.png,Bonafide,0,none,0,0.2362416833639145,0.3958423137664795,0.5499512553215027,fold 0
22862.png,Bonafide,0,none,0,0.08031030744314194,0.15584248304367065,0.19754207134246826,fold 0
23023.png,Bonafide,0,none,0,0.14392898976802826,0.3334936499595642,0.6733710169792175,fold 0
23048.png,Bonafide,0,none,0,0.1284586787223816,0.287511944770813,0.44899800419807434,fold 0
23296.png,Bonafide,0,none,0,0.19798225164413452,0.4639327824115753,0.747382402420044,fold 0
23402.png,Bonafide,0,none,0,0.16595526039600372,0.3110279440879822,0.407221257686615,fold 0
23570.png,Bonafide,0,none,0,0.3761321008205414,0.6207993626594543,0.6779463291168213,fold 0
23585.png,Bonafide,0,none,0,0.11890595406293869,0.2812519073486328,0.7332040667533875,fold 0
23606.png,Bonafide,0,none,0,0.18666283786296844,0.32905828952789307,0.5347337126731873,fold 0
23748.png,Bonafide,0,none,0,0.1510891318321228,0.31103479862213135,0.5850570201873779,fold 0
23791.png,Bonafide,0,none,0,0.4810563623905182,0.7414306998252869,0.8563386797904968,fold 0
23835.png,Bonafide,0,none,0,0.1208292618393898,0.27833372354507446,0.46913424134254456,fold 0
23904.png,Bonafide,0,none,0,0.39292073249816895,0.6988065242767334,0.8458837270736694,fold 0
