file,cls,label,phone,fold,score,score_top9,score_max,split
00998.png,Bonafide,0,iPhone,0,0.14813286066055298,0.31038540601730347,0.5024842619895935,fold 0
10673.png,Bonafide,0,iPhone,0,0.17340831458568573,0.4233762323856354,0.8704927563667297,fold 0
10881.png,Bonafide,0,Samsung,0,0.18897472321987152,0.3841251730918884,0.6318855881690979,fold 0
10960.png,Bonafide,0,Samsung,0,0.08510395884513855,0.23650410771369934,0.49699142575263977,fold 0
11130.png,Bonafide,0,iPhone,0,0.20396661758422852,0.45249229669570923,0.7376748323440552,fold 0
11154.png,Bonafide,0,none,0,0.1764557957649231,0.40168192982673645,0.7497029900550842,fold 0
11196.png,Bonafide,0,none,0,0.16047661006450653,0.35070785880088806,0.6151117086410522,fold 0
11233.png,Bonafide,0,none,0,0.19715933501720428,0.39959049224853516,0.556873619556427,fold 0
11237.png,Bonafide,0,none,0,0.1364845633506775,0.3053605854511261,0.3915472626686096,fold 0
11308.png,Bonafide,0,none,0,0.16453520953655243,0.3608218729496002,0.5196539163589478,fold 0
11326.png,Bonafide,0,none,0,0.09931688755750656,0.2679852843284607,0.4739616811275482,fold 0
11358.png,Bonafide,0,none,0,0.11430215835571289,0.2545109987258911,0.3776903450489044,fold 0
11463.png,Bonafide,0,none,0,0.20402081310749054,0.5242157578468323,0.8204588890075684,fold 0
11483.png,Bonafide,0,none,0,0.14330154657363892,0.3949481248855591,0.7000299096107483,fold 0
11507.png,Bonafide,0,none,0,0.26761096715927124,0.43761634826660156,0.4804379343986511,fold 0
11807.png,Bonafide,0,none,0,0.19472552835941315,0.4079442024230957,0.645046591758728,fold 0
11886.png,Bonafide,0,none,0,0.19225671887397766,0.43833160400390625,0.8341692090034485,fold 0
11953.png,Bonafide,0,none,0,0.19425198435783386,0.4548051655292511,0.7407007813453674,fold 0
11981.png,Bonafide,0,none,0,0.12072748690843582,0.3374679386615753,0.4921431243419647,fold 0
12022.png,Bonafide,0,none,0,0.14817824959754944,0.3255153000354767,0.5498177409172058,fold 0
12103.png,Bonafide,0,none,0,0.2527514100074768,0.4629887044429779,0.6158849000930786,fold 0
12207.png,Bonafide,0,none,0,0.13676732778549194,0.3031669855117798,0.42887237668037415,fold 0
12249.png,Bonafide,0,none,0,0.12766136229038239,0.3082983195781708,0.44682639837265015,fold 0
